TranDate,Account,Dept,SumofAmount,CustomerSegment,Channel,Product,ProductCategory
01/03/2018,65660,110,-138.20,Loyalty,Retail Store,Dinnerware,Dining & Entertainment
01/03/2018,65690,110,-20.34,Loyalty,Retail Store,Dinnerware,Dining & Entertainment
01/03/2018,65700,110,-226.54,Loyalty,Retail Store,Festive,Decor
01/03/2018,65710,110,-324.20,Loyalty,Retail Store,Festive,Decor
01/03/2018,65730,110,-3.21,Loyalty,Retail Store,Festive,Decor
01/03/2018,65740,110,-275.34,Loyalty,Retail Store,Festive,Decor
01/03/2018,65750,110,-330.65,Loyalty,Retail Store,Festive,Decor
01/03/2018,65760,110,-4.63,Loyalty,Retail Store,Festive,Decor
01/03/2018,66010,130,-25.97,Loyalty,Retail Store,Floor Lamps,Lighting
01/03/2018,66020,130,-448.34,Loyalty,Retail Store,Floor Lamps,Lighting
01/03/2018,66030,130,-6.16,Loyalty,Retail Store,Floor Lamps,Lighting
01/03/2018,66040,130,-23.59,Loyalty,Retail Store,Floral,Decor
01/03/2018,66050,130,-26.54,Loyalty,Retail Store,Floral,Decor
01/03/2018,66070,130,-6.59,Loyalty,Retail Store,Floral,Decor
01/03/2018,66080,130,-5.56,Loyalty,Retail Store,Floral,Decor
01/03/2018,66090,130,-23.00,Loyalty,Retail Store,Floral,Decor
01/03/2018,66100,130,-3.35,Loyalty,Retail Store,Floral,Decor
01/03/2018,66110,130,-0.35,Loyalty,Retail Store,Floral,Decor
01/03/2018,66120,130,-1.31,Loyalty,Retail Store,Floral,Decor
01/03/2018,66130,130,-41.30,Loyalty,Retail Store,Floral,Decor
01/03/2018,66510,140,-45.39,Loyalty,Retail Store,Floral,Decor
01/03/2018,66520,140,-11.99,Loyalty,Retail Store,Floral,Decor
01/03/2018,66530,140,-3.59,Loyalty,Retail Store,Floral,Decor
01/03/2018,66550,140,-17.08,Loyalty,Retail Store,Floral,Decor
01/03/2018,68050,170,-0.55,Loyalty,Retail Store,Floral,Decor
02/03/2018,61510,150,-103.31,Loyalty,Retail Store,Floral,Decor
02/03/2018,61520,150,-227.33,Loyalty,Retail Store,Floral,Decor
02/03/2018,61530,150,-52.52,Loyalty,Retail Store,Floral,Decor
02/03/2018,61540,150,-42.81,Loyalty,Retail Store,Floral,Decor
02/03/2018,61550,150,-140.14,Loyalty,Retail Store,Floral,Decor
02/03/2018,61560,150,-138.32,Loyalty,Retail Store,Floral,Decor
02/03/2018,61570,150,-212.21,Loyalty,Retail Store,Floral,Decor
02/03/2018,62010,150,-648.49,Loyalty,Retail Store,Floral,Decor
02/03/2018,62020,150,-653.44,Loyalty,Retail Store,Floral,Decor
02/03/2018,62030,150,-140.29,Loyalty,Retail Store,Floral,Decor
02/03/2018,62099,150,14.90,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,62510,120,-278.48,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,62520,120,-124.52,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,62530,120,-68.82,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,62550,120,-24.04,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,62560,120,-10.14,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,63050,150,-45.88,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,63060,150,-1.17,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,64000,150,289.19,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,64010,150,28.92,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,64020,150,3.95,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65520,110,-20.99,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65540,110,-228.10,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65550,110,-646.30,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65570,110,-3.17,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65590,110,-54.65,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65600,110,-93.99,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65610,110,-248.05,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65620,110,-31.36,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65650,110,-438.26,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65660,110,-160.02,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65690,110,-23.55,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65700,110,-262.30,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65710,110,-375.39,Loyalty,Retail Store,Furniture Cushions,Pillows & Cushions
02/03/2018,65730,110,-3.71,Loyalty,Retail Store,Blankets,Pillows & Cushions
02/03/2018,65740,110,-318.81,Loyalty,Retail Store,Blankets,Pillows & Cushions
02/03/2018,65750,110,-382.85,Loyalty,Retail Store,Blankets,Pillows & Cushions
02/03/2018,65760,110,-5.36,Loyalty,Retail Store,Blankets,Pillows & Cushions
02/03/2018,66010,130,-30.07,Loyalty,Retail Store,Blankets,Pillows & Cushions
02/03/2018,66020,130,-519.13,Loyalty,Retail Store,Blankets,Pillows & Cushions
02/03/2018,66030,130,-7.13,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66040,130,-27.32,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66050,130,-30.73,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66070,130,-7.63,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66080,130,-6.44,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66090,130,-26.63,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66100,130,-3.88,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66110,130,-0.41,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66120,130,-1.52,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66130,130,-47.83,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66510,140,-52.56,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66520,140,-13.88,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66530,140,-4.16,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,66550,140,-19.78,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,68050,170,-0.63,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71010,120,2151.54,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71020,120,805.00,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71030,120,359.27,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71050,120,129.19,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71060,120,64.59,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71070,120,-55.42,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71080,120,3.15,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71160,150,156.16,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71170,150,446.82,Loyalty,Retail Store,Mirrors,Decor
02/03/2018,71180,150,574.61,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71190,150,204.08,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71200,150,270.30,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71240,150,965.99,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71299,150,-15.71,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71310,150,4822.72,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71325,150,-909.68,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71550,150,866.60,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,71560,140,108.00,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72010,110,1594.79,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72020,110,2638.30,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72040,130,1041.48,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72050,140,671.62,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72060,150,2793.15,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72070,150,3730.08,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72090,150,878.82,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72100,150,209.20,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72110,160,2173.65,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72120,160,2342.34,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72130,160,2725.61,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72140,160,745.02,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72150,165,1410.62,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72160,170,1596.54,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,72999,150,-511.70,Loyalty,Retail Store,Ornaments,Decor
02/03/2018,73010,110,98.47,Loyalty,Retail Store,Outdoor Decor,Decor
02/03/2018,73010,130,51.48,Loyalty,Retail Store,Outdoor Decor,Decor
02/03/2018,73010,140,36.00,Loyalty,Retail Store,Outdoor Decor,Decor
02/03/2018,73010,150,219.59,Loyalty,Retail Store,Outdoor Decor,Decor
02/03/2018,73010,160,259.17,Loyalty,Retail Store,Outdoor Decor,Decor
02/03/2018,73010,165,58.91,Loyalty,Retail Store,Outdoor Decor,Decor
02/03/2018,73010,170,125.24,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73020,110,76.17,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73020,130,26.28,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73020,140,18.36,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73020,150,159.42,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73020,160,132.61,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73020,165,30.13,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73020,170,13.12,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73030,110,445.01,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73030,150,728.18,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73030,160,416.61,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73030,165,119.64,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73030,170,42.10,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73040,110,282.96,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73040,150,392.04,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73040,160,181.44,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73040,165,58.32,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73050,110,32.92,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73050,130,14.58,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73050,140,11.79,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73050,150,81.55,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73050,160,75.38,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73050,165,13.01,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,73050,170,13.14,Loyalty,Retail Store,Outdoor Furniture,Furniture
02/03/2018,80990,110,1855.05,Loyalty,Retail Store,Pendants,Lighting
02/03/2018,81050,160,323.65,Loyalty,Retail Store,Pendants,Lighting
02/03/2018,81060,160,723.37,Loyalty,Retail Store,Pendants,Lighting
02/03/2018,81090,160,439.48,Loyalty,Retail Store,Pendants,Lighting
02/03/2018,81100,160,174.11,Loyalty,Retail Store,Pendants,Lighting
02/03/2018,81110,160,40.64,Loyalty,Retail Store,Pendants,Lighting
02/03/2018,81140,160,27.69,Loyalty,Retail Store,Candles,Decor
02/03/2018,81150,160,13.31,Loyalty,Retail Store,Candles,Decor
02/03/2018,81170,160,45.78,Loyalty,Retail Store,Candles,Decor
02/03/2018,81180,160,50.40,Loyalty,Retail Store,Candles,Decor
02/03/2018,81190,160,28.94,Loyalty,Retail Store,Candles,Decor
02/03/2018,81200,160,18.87,Loyalty,Retail Store,Candles,Decor
02/03/2018,81210,160,357.34,Loyalty,Retail Store,Candles,Decor
02/03/2018,81220,160,438.46,Loyalty,Retail Store,Candles,Decor
02/03/2018,81230,160,148.26,Loyalty,Retail Store,Candles,Decor
02/03/2018,81250,160,13.50,Loyalty,Retail Store,Candles,Decor
02/03/2018,81260,160,56.55,Loyalty,Retail Store,Candles,Decor
02/03/2018,81270,160,1210.80,Loyalty,Retail Store,Candles,Decor
02/03/2018,81280,160,46.38,Loyalty,Retail Store,Candles,Decor
02/03/2018,81350,160,8.48,Loyalty,Retail Store,Candles,Decor
02/03/2018,81900,165,37.25,Loyalty,Retail Store,Candles,Decor
02/03/2018,82010,130,44.97,Loyalty,Retail Store,Candles,Decor
02/03/2018,82040,130,6.16,Loyalty,Retail Store,Candles,Decor
02/03/2018,82050,140,16.27,Loyalty,Retail Store,Candles,Decor
02/03/2018,82050,150,306.51,Loyalty,Retail Store,Candles,Decor
02/03/2018,82060,170,100.69,Loyalty,Retail Store,Candles,Decor
02/03/2018,82070,150,159.38,Loyalty,Retail Store,Candles,Decor
02/03/2018,83010,170,30.29,Loyalty,Retail Store,Candles,Decor
02/03/2018,83020,130,66.24,Loyalty,Retail Store,Candles,Decor
02/03/2018,83020,160,206.01,Loyalty,Retail Store,Candles,Decor
02/03/2018,83020,170,349.84,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,83030,150,275.48,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,83050,170,223.95,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,83060,170,132.98,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,83070,170,114.53,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,84020,130,210.86,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,84020,170,142.20,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,85010,170,87.62,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,85510,170,470.05,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86010,110,285.90,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86010,130,27.90,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86010,150,757.45,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86010,160,120.82,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86010,165,114.53,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86010,170,20.72,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86020,130,2.05,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86020,150,2.66,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86030,110,-50.59,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86030,150,3.14,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86040,110,794.02,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86040,150,539.93,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86050,110,100.85,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86050,150,50.71,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86050,160,53.91,Loyalty,Retail Store,Platters,Dining & Entertainment
02/03/2018,86090,110,429.26,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86100,110,197.21,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86100,120,17.88,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86100,150,69.57,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86100,170,270.00,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86135,110,-223.25,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86140,110,2.88,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86150,110,21.08,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86170,110,190.62,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86180,110,28.75,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86180,140,351.59,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86200,150,20.42,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86200,160,31.64,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86270,150,106.99,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86280,150,115.41,Loyalty,Retail Store,Rugs,Decor
02/03/2018,86290,150,162.52,Loyalty,Retail Store,Sculptures,Decor
02/03/2018,86310,150,115.61,Loyalty,Retail Store,Sculptures,Decor
02/03/2018,86330,150,457.26,Loyalty,Retail Store,Sculptures,Decor
02/03/2018,86350,150,124.49,Loyalty,Retail Store,Sculptures,Decor
02/03/2018,86360,150,54.00,Loyalty,Retail Store,Sculptures,Decor
02/03/2018,86400,170,-0.25,Loyalty,Retail Store,Sculptures,Decor
02/03/2018,86420,170,145.80,Loyalty,Retail Store,Serveware,Dining & Entertainment
02/03/2018,86450,170,5.95,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,61510,150,-140.87,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,61520,150,-309.99,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,61530,150,-71.62,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,61540,150,-58.37,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,61550,150,-191.10,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,61560,150,-188.61,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,61570,150,-289.38,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62010,150,-884.31,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62020,150,-891.06,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62030,150,-191.31,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62099,150,20.32,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62510,120,-379.75,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62520,120,-169.79,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62530,120,-93.85,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62550,120,-32.79,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,62560,120,-13.83,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,63050,150,-62.56,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,63060,150,-1.60,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,64000,150,394.35,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,64010,150,39.43,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,64020,150,5.39,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,65520,110,-28.62,Loyalty,Retail Store,Serveware,Dining & Entertainment
03/03/2018,65540,110,-311.05,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65550,110,-881.32,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65570,110,-4.32,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65590,110,-74.52,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65600,110,-128.17,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65610,110,-338.26,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65620,110,-42.77,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65650,110,-597.63,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65660,110,-218.20,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65690,110,-32.12,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65700,110,-357.69,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65710,110,-511.89,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65730,110,-5.06,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65740,110,-434.75,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65750,110,-522.08,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,65760,110,-7.31,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66010,130,-41.01,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66020,130,-707.90,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66030,130,-9.72,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66040,130,-37.25,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66050,130,-41.91,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66070,130,-10.41,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66080,130,-8.78,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66090,130,-36.32,Loyalty,Retail Store,Stemware,Dining & Entertainment
03/03/2018,66100,130,-5.29,Loyalty,Retail Store,Table Lamps,Lighting
03/03/2018,66110,130,-0.56,Loyalty,Retail Store,Table Lamps,Lighting
03/03/2018,66120,130,-2.07,Loyalty,Retail Store,Table Lamps,Lighting
03/03/2018,66130,130,-65.22,Loyalty,Retail Store,Table Lamps,Lighting
03/03/2018,66510,140,-71.67,Loyalty,Retail Store,Table Lamps,Lighting
03/03/2018,66520,140,-18.93,Loyalty,Retail Store,Table Lamps,Lighting
03/03/2018,66530,140,-5.67,Loyalty,Retail Store,Table Linens,Dining & Entertainment
03/03/2018,66550,140,-26.97,Loyalty,Retail Store,Table Linens,Dining & Entertainment
03/03/2018,68050,170,-0.86,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,61510,150,-216.00,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,61520,150,-475.32,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,61530,150,-109.82,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,61540,150,-89.50,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,61550,150,-293.02,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,61560,150,-289.21,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,61570,150,-443.72,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62010,150,-1355.94,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62020,150,-1366.28,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62030,150,-293.34,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62099,150,31.15,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62510,120,-582.28,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62520,120,-260.35,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62530,120,-143.91,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62550,120,-50.28,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,62560,120,-21.20,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,63050,150,-95.92,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,63060,150,-2.45,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,64000,150,604.66,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,64010,150,60.46,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,64020,150,8.26,Loyalty,Retail Store,Table Linens,Dining & Entertainment
04/03/2018,65520,110,-43.88,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65540,110,-476.94,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65550,110,-1351.35,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65570,110,-6.62,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65590,110,-114.27,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65600,110,-196.53,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65610,110,-518.66,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65620,110,-65.58,Loyalty,Retail Store,Vanities,Furniture
04/03/2018,65650,110,-916.36,Loyalty,Retail Store,Vanities,Furniture
