TranDate,Account,Dept,SumofAmount,CustomerSegment,Channel,Product,ProductCategory
01/05/2018,66050,130,-66.46,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66070,130,-14.09,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66080,130,-5.57,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66090,130,-11.03,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66100,130,-8.59,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66110,130,-0.92,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66120,130,-1.71,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66130,130,-112.25,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66510,140,-69.49,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66520,140,-57.74,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66530,140,-18.71,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,66550,140,-55.00,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,68050,170,-0.06,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,68060,170,-1.12,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71010,120,1180.40,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71020,120,863.65,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71030,120,241.93,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71050,120,332.87,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71060,120,71.09,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71070,120,-195.93,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71075,120,123.38,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71080,120,11.26,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71160,150,70.32,Loyalty,Wholesale,Vanities,Furniture
01/05/2018,71170,150,426.65,Loyalty,Wholesale,Vases,Decor
01/05/2018,71180,150,42.54,Loyalty,Wholesale,Vases,Decor
01/05/2018,71190,150,66.76,Loyalty,Wholesale,Vases,Decor
01/05/2018,71200,150,187.47,Loyalty,Wholesale,Vases,Decor
01/05/2018,71240,150,1375.05,Loyalty,Wholesale,Vases,Decor
01/05/2018,71299,150,-44.60,Loyalty,Wholesale,Vases,Decor
01/05/2018,71310,150,6171.86,Loyalty,Wholesale,Vases,Decor
01/05/2018,71325,150,-767.65,Loyalty,Wholesale,Vases,Decor
01/05/2018,71550,150,-39.01,Loyalty,Wholesale,Vases,Decor
01/05/2018,71560,140,-363.75,Loyalty,Wholesale,Vases,Decor
01/05/2018,72010,110,3631.94,Loyalty,Wholesale,Vases,Decor
01/05/2018,72020,110,5415.49,Loyalty,Wholesale,Vases,Decor
01/05/2018,72040,130,752.73,Loyalty,Wholesale,Vases,Decor
01/05/2018,72050,140,998.25,Loyalty,Wholesale,Vases,Decor
01/05/2018,72060,150,5002.05,Loyalty,Wholesale,Vases,Decor
01/05/2018,72070,150,5970.27,Loyalty,Wholesale,Wall Coverings,Decor
01/05/2018,72090,150,1615.22,Loyalty,Wholesale,Wall Coverings,Decor
01/05/2018,72100,150,401.63,Loyalty,Wholesale,Wall Coverings,Decor
01/05/2018,72110,160,3563.22,Loyalty,Wholesale,Wall Coverings,Decor
01/05/2018,72120,160,4779.29,Loyalty,Wholesale,Wall Coverings,Decor
01/05/2018,72130,160,3427.83,Loyalty,Wholesale,Wall Coverings,Decor
01/05/2018,72140,160,1569.06,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,72150,165,3038.80,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,72160,170,2838.82,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,72999,150,-431.81,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73010,110,390.75,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73010,130,37.29,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73010,140,43.56,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73010,150,490.25,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73010,160,571.06,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73010,165,135.11,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73010,170,289.78,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73020,110,224.16,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73020,130,18.81,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73020,140,22.11,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73020,150,320.40,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73020,160,306.24,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73020,165,70.63,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73020,170,55.83,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73030,110,570.44,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73030,150,693.02,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73030,160,504.26,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73030,165,131.63,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73030,170,78.12,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73040,110,219.78,Loyalty,Wholesale,Wall Frames,Decor
01/05/2018,73040,150,350.46,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73040,160,166.32,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73040,165,53.46,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73050,110,92.46,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73050,130,10.56,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73050,140,12.86,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73050,150,138.57,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73050,160,136.32,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73050,165,31.11,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,73050,170,23.91,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,80990,110,3489.38,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81010,110,98.67,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81010,160,9.90,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81020,160,48.91,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81030,160,587.73,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81050,160,905.98,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81080,160,301.42,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81090,160,1319.60,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81100,160,843.00,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81110,160,11.89,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81130,160,98.81,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81150,160,576.15,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81170,160,5.04,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81180,160,193.24,Loyalty,Wholesale,Wardrobes,Decor
01/05/2018,81190,160,48.72,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81200,160,45.96,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81210,160,642.38,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81220,160,480.93,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81230,160,143.16,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81240,160,109.46,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81260,160,52.49,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81270,160,595.74,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81280,160,210.93,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81350,160,15.55,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,81900,165,394.29,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,82010,130,54.43,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,82020,130,20.99,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,82030,130,33.00,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,82040,130,47.35,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,82040,140,6.32,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,82050,150,493.14,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,82060,170,1511.89,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,83010,160,33.79,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,83010,170,178.38,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,83020,130,121.44,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,83020,160,662.44,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,83020,170,399.44,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,83030,150,551.82,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
01/05/2018,83050,170,395.14,Loyalty,Wholesale,Wreaths,Decor
01/05/2018,83060,170,228.40,Loyalty,Wholesale,Wreaths,Decor
01/05/2018,83070,170,270.16,Loyalty,Wholesale,Wreaths,Decor
01/05/2018,84020,130,449.74,Loyalty,Wholesale,Wreaths,Decor
01/05/2018,84020,170,259.66,Loyalty,Wholesale,Wreaths,Decor
01/05/2018,85010,170,160.64,Loyalty,Wholesale,Wreaths,Decor
01/05/2018,85510,170,1023.00,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86010,110,342.38,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86010,130,17.16,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86010,150,604.62,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86010,160,121.17,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86010,165,43.30,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86010,170,23.40,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86020,110,8.61,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86020,150,41.49,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86030,110,213.06,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86030,150,32.42,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86040,110,646.80,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86040,150,453.81,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86050,110,354.65,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86050,150,108.68,Non-Loyalty,Online,Accessories,Decor
01/05/2018,86050,160,130.47,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86080,110,71.18,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86100,110,231.46,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86100,150,874.68,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86100,160,57.26,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86100,170,415.07,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86135,110,844.80,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86140,110,50.35,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86150,110,26.92,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86180,110,368.59,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86180,130,61.87,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86180,140,32.67,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86180,160,686.85,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86200,110,200.71,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86200,160,491.59,Non-Loyalty,Online,Bakeware,Dining & Entertainment
01/05/2018,86260,120,127.74,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86270,150,166.07,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86280,150,59.19,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86290,150,291.49,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86310,150,259.98,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86330,150,626.76,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86340,150,11.15,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86350,150,195.18,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86360,150,155.95,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
01/05/2018,86400,170,0.32,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
02/05/2018,61510,150,-97.47,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
02/05/2018,61520,150,-309.06,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
02/05/2018,61530,150,-73.29,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
02/05/2018,61540,150,-20.38,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
02/05/2018,61550,150,-221.70,Non-Loyalty,Online,Bar Tools,Dining & Entertainment
02/05/2018,61560,150,-88.41,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,61570,150,-187.69,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62010,150,-995.66,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62020,150,-1102.56,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62030,150,-127.15,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62099,150,35.47,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62510,120,-219.10,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62520,120,-169.33,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62530,120,-50.83,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62550,120,-48.94,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,62560,120,-14.73,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,63050,150,-10.09,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,63060,150,-1.32,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,64000,150,292.95,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,64010,150,49.72,Non-Loyalty,Online,Bathroom Furniture,Furniture
02/05/2018,64020,150,8.25,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65520,110,-8.02,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65540,110,-195.20,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65550,110,-110.75,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65570,110,-1.78,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65590,110,-59.83,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65600,110,-675.65,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65610,110,-210.72,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65620,110,-36.89,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65650,110,-369.34,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65660,110,-191.50,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65690,110,-35.62,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65700,110,-253.59,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65710,110,-679.84,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65730,110,-9.74,Non-Loyalty,Online,Cocktail Glasses,Dining & Entertainment
02/05/2018,65740,110,-664.37,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,65750,110,-774.36,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,65760,110,-4.83,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66010,130,-20.88,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66020,130,-430.06,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66030,130,-4.90,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66040,130,-20.72,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66050,130,-66.46,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66070,130,-14.09,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66080,130,-5.57,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66090,130,-11.03,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66100,130,-8.59,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66110,130,-0.92,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66120,130,-1.71,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66130,130,-112.25,Non-Loyalty,Online,Bedroom Furniture,Furniture
02/05/2018,66510,140,-69.49,Non-Loyalty,Online,Home Fragrances,Decor
02/05/2018,66520,140,-57.74,Non-Loyalty,Online,Home Fragrances,Decor
02/05/2018,66530,140,-18.71,Non-Loyalty,Online,Home Fragrances,Decor
02/05/2018,66550,140,-55.00,Non-Loyalty,Online,Home Fragrances,Decor
02/05/2018,68050,170,-0.06,Non-Loyalty,Online,Home Fragrances,Decor
02/05/2018,68060,170,-1.12,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,61510,150,-129.95,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,61520,150,-412.08,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,61530,150,-97.71,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,61540,150,-27.18,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,61550,150,-295.60,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,61560,150,-117.88,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,61570,150,-250.26,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,62010,150,-1327.54,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,62020,150,-1470.08,Non-Loyalty,Online,Home Fragrances,Decor
03/05/2018,62030,150,-169.52,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,62099,150,47.29,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,62510,120,-292.14,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,62520,120,-225.77,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,62530,120,-67.78,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,62550,120,-65.26,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,62560,120,-19.64,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,63050,150,-13.46,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,63060,150,-1.76,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,64000,150,390.60,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,64010,150,66.29,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,64020,150,11.00,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,65520,110,-10.69,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,65540,110,-260.27,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,65550,110,-147.67,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
03/05/2018,65570,110,-2.38,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65590,110,-79.77,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65600,110,-900.86,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65610,110,-280.96,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65620,110,-49.18,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65650,110,-492.45,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65660,110,-255.33,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65690,110,-47.49,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65700,110,-338.12,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65710,110,-906.46,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65730,110,-13.00,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65740,110,-885.83,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65750,110,-1032.49,Non-Loyalty,Online,Clocks,Decor
03/05/2018,65760,110,-6.44,Non-Loyalty,Online,Clocks,Decor
03/05/2018,66010,130,-27.85,Non-Loyalty,Online,Clocks,Decor
03/05/2018,66020,130,-573.42,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66030,130,-6.53,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66040,130,-27.62,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66050,130,-88.61,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66070,130,-18.79,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66080,130,-7.43,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66090,130,-14.70,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66100,130,-11.45,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66110,130,-1.23,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66120,130,-2.28,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66130,130,-149.66,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66510,140,-92.65,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66520,140,-76.98,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66530,140,-24.95,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,66550,140,-73.34,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/05/2018,68050,170,-0.09,Non-Loyalty,Online,Collectibles,Decor
03/05/2018,68060,170,-1.49,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,61510,150,-106.42,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,61520,150,-300.37,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,61530,150,-85.81,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,61540,150,-47.11,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,61550,150,-209.33,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,61560,150,-121.61,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,61570,150,-154.12,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,62010,150,-960.46,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,62020,150,-932.60,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,62030,150,-218.05,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,62099,150,33.16,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,62510,120,-507.25,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,62520,120,-149.63,Non-Loyalty,Online,Collectibles,Decor
04/05/2018,62530,120,-98.52,Non-Loyalty,Online,Cookware,Dining & Entertainment
04/05/2018,62550,120,-44.61,Non-Loyalty,Online,Cookware,Dining & Entertainment
04/05/2018,62560,120,-9.77,Non-Loyalty,Online,Cookware,Dining & Entertainment
