TranDate,Account,Dept,SumofAmount,CustomerSegment,Channel,Product,ProductCategory
02/04/2018,65690,110,-55.35,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65700,110,-248.05,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65710,110,-764.01,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65730,110,-15.82,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65740,110,-511.41,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65750,110,-677.66,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65760,110,-3.66,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65770,110,0.68,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,65900,170,-75.94,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66010,130,-5.64,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66020,130,-213.44,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66030,130,-2.67,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66040,130,-8.84,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66050,130,-46.83,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66070,130,-11.80,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66080,130,-2.53,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66090,130,-10.63,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66100,130,-5.81,Non-Loyalty,Online,Home Fragrances,Decor
02/04/2018,66110,130,-0.70,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
02/04/2018,66120,130,-1.83,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
02/04/2018,66130,130,-82.77,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
02/04/2018,66510,140,-38.95,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
02/04/2018,66520,140,-39.29,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
02/04/2018,66530,140,-28.35,Non-Loyalty,Online,Bean Bags,Pillows & Cushions
02/04/2018,66550,140,-18.02,Non-Loyalty,Online,Clocks,Decor
02/04/2018,68050,170,-0.03,Non-Loyalty,Online,Clocks,Decor
03/04/2018,61510,150,-60.68,Non-Loyalty,Online,Clocks,Decor
03/04/2018,61520,150,-160.80,Non-Loyalty,Online,Clocks,Decor
03/04/2018,61530,150,-48.47,Non-Loyalty,Online,Clocks,Decor
03/04/2018,61540,150,-3.59,Non-Loyalty,Online,Clocks,Decor
03/04/2018,61550,150,-151.14,Non-Loyalty,Online,Clocks,Decor
03/04/2018,61560,150,-8.86,Non-Loyalty,Online,Clocks,Decor
03/04/2018,61570,150,-161.62,Non-Loyalty,Online,Clocks,Decor
03/04/2018,62010,150,-780.64,Non-Loyalty,Online,Clocks,Decor
03/04/2018,62020,150,-333.00,Non-Loyalty,Online,Clocks,Decor
03/04/2018,62030,150,-0.53,Non-Loyalty,Online,Clocks,Decor
03/04/2018,62099,150,21.38,Non-Loyalty,Online,Clocks,Decor
03/04/2018,62510,120,-126.83,Non-Loyalty,Online,Clocks,Decor
03/04/2018,62520,120,-44.16,Non-Loyalty,Online,Clocks,Decor
03/04/2018,62530,120,-21.12,Non-Loyalty,Online,Pillows,Decor
03/04/2018,62550,120,-43.18,Non-Loyalty,Online,Pillows,Decor
03/04/2018,62560,120,-12.41,Non-Loyalty,Online,Pillows,Decor
03/04/2018,63050,150,-2.32,Non-Loyalty,Online,Pillows,Decor
03/04/2018,64000,150,252.55,Non-Loyalty,Online,Pillows,Decor
03/04/2018,64010,150,18.06,Non-Loyalty,Online,Pillows,Decor
03/04/2018,64020,150,6.83,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65540,110,-513.77,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65550,110,-55.42,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65570,110,-3.78,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65590,110,-52.00,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65600,110,-259.50,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65610,110,-37.23,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65660,110,-19.52,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65690,110,-55.35,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65700,110,-248.05,Non-Loyalty,Online,Pillows,Decor
03/04/2018,65710,110,-764.01,Non-Loyalty,Online,Pillows,Pillows & Cushions
03/04/2018,65730,110,-15.82,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,65740,110,-511.41,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,65750,110,-677.66,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,65760,110,-3.66,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,65770,110,0.68,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,65900,170,-75.94,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,66010,130,-5.64,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,66020,130,-213.44,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,66030,130,-2.67,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,66040,130,-8.84,Non-Loyalty,Online,Collectibles,Decor
03/04/2018,66050,130,-46.83,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66070,130,-11.80,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66080,130,-2.53,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66090,130,-10.63,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66100,130,-5.81,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66110,130,-0.70,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66120,130,-1.83,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66130,130,-82.77,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66510,140,-38.95,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66520,140,-39.29,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66530,140,-28.35,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,66550,140,-18.02,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,68050,170,-0.03,Non-Loyalty,Online,Cookware,Dining & Entertainment
03/04/2018,71010,120,629.49,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71020,120,291.99,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71030,120,102.79,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71040,120,-1.31,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71050,120,232.40,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71060,120,88.12,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71070,120,-122.04,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71080,120,9.56,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71160,150,114.47,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71170,150,307.44,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71180,150,20.10,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71190,150,-5.55,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71200,150,55.52,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71240,150,284.32,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71299,150,-18.54,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71310,150,2704.38,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71325,150,-622.90,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71550,150,-75.39,Non-Loyalty,Online,Dining Furniture,Furniture
03/04/2018,71560,140,71.70,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72010,110,2794.29,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72020,110,4050.72,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72040,130,424.50,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72050,140,569.05,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72060,150,3823.77,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72070,150,4404.25,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72090,150,829.27,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72100,150,21.45,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72110,160,3011.37,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72120,160,3707.53,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72130,160,363.56,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72140,160,795.30,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72150,165,1865.81,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72160,170,1955.60,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,72999,150,-350.39,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,73010,110,206.08,Non-Loyalty,Online,Dinnerware,Dining & Entertainment
03/04/2018,73010,130,21.00,Non-Loyalty,Online,Festive,Decor
03/04/2018,73010,140,23.00,Non-Loyalty,Online,Festive,Decor
03/04/2018,73010,150,336.58,Non-Loyalty,Online,Festive,Decor
03/04/2018,73010,160,299.33,Non-Loyalty,Online,Festive,Decor
03/04/2018,73010,165,69.56,Non-Loyalty,Online,Festive,Decor
03/04/2018,73010,170,209.33,Non-Loyalty,Online,Festive,Decor
03/04/2018,73020,110,118.48,Non-Loyalty,Online,Floor Lamps,Lighting
03/04/2018,73020,130,10.75,Non-Loyalty,Online,Floor Lamps,Lighting
03/04/2018,73020,140,11.75,Non-Loyalty,Online,Floor Lamps,Lighting
03/04/2018,73020,150,208.42,Non-Loyalty,Online,Floral,Decor
03/04/2018,73020,160,157.52,Non-Loyalty,Online,Floral,Decor
03/04/2018,73020,165,35.83,Non-Loyalty,Online,Floral,Decor
03/04/2018,73020,170,32.19,Non-Loyalty,Online,Floral,Decor
03/04/2018,73030,110,306.15,Non-Loyalty,Online,Floral,Decor
03/04/2018,73030,150,407.32,Non-Loyalty,Online,Floral,Decor
03/04/2018,73030,160,259.16,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73030,165,82.76,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73030,170,25.83,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73040,110,193.50,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73040,150,244.50,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73040,160,126.00,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73040,165,40.50,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73050,110,50.40,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73050,130,6.00,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73050,140,5.91,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73050,150,89.29,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73050,160,70.19,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73050,165,15.39,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,73050,170,-28.23,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,80990,110,1148.34,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,81010,110,32.44,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,81010,160,143.45,Non-Loyalty,Online,Furniture Cushions,Pillows & Cushions
03/04/2018,81040,160,106.05,Non-Loyalty,Online,Blankets,Pillows & Cushions
03/04/2018,81050,160,687.49,Non-Loyalty,Online,Blankets,Pillows & Cushions
03/04/2018,81090,160,340.56,Non-Loyalty,Online,Blankets,Pillows & Cushions
03/04/2018,81100,160,103.20,Non-Loyalty,Online,Blankets,Pillows & Cushions
03/04/2018,81110,160,8.07,Non-Loyalty,Online,Blankets,Pillows & Cushions
03/04/2018,81120,160,20.00,Non-Loyalty,Online,Blankets,Pillows & Cushions
03/04/2018,81130,160,75.48,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81150,160,25.33,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81170,160,119.49,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81200,160,160.32,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81210,160,14.04,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81220,160,0.97,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81230,160,176.44,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81270,160,52.95,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81280,160,1.75,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81350,160,11.78,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,81900,165,7.56,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,82030,130,19.26,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,82040,130,30.87,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,82050,150,3072.76,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,82060,170,387.59,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,83010,170,77.78,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,83020,130,92.00,Non-Loyalty,Online,Mirrors,Decor
03/04/2018,83020,160,297.60,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,83020,170,654.81,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,83030,150,128.39,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,83050,170,288.07,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,83060,170,173.03,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,83070,170,187.18,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,84020,130,286.50,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,84020,170,185.68,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,84030,150,81.25,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,85010,170,121.70,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,85510,170,775.00,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86010,110,278.90,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86010,130,14.81,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86010,140,3.44,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86010,150,579.32,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86010,160,109.69,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86010,165,19.74,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86010,170,21.55,Non-Loyalty,Online,Ornaments,Decor
03/04/2018,86020,150,5.19,Non-Loyalty,Online,Outdoor Decor,Decor
03/04/2018,86030,110,-64.21,Non-Loyalty,Online,Outdoor Decor,Decor
03/04/2018,86040,110,2020.15,Non-Loyalty,Online,Outdoor Decor,Decor
03/04/2018,86040,150,151.13,Non-Loyalty,Online,Outdoor Decor,Decor
03/04/2018,86050,110,140.86,Non-Loyalty,Online,Outdoor Decor,Decor
03/04/2018,86050,150,80.57,Non-Loyalty,Online,Outdoor Decor,Decor
03/04/2018,86050,160,194.37,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86100,110,221.89,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86100,120,100.31,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86100,150,86.03,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86100,160,11.96,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86100,170,237.08,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86140,110,74.44,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86150,110,193.55,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86180,110,4.01,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86180,140,23.75,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86180,160,1203.75,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86200,150,548.91,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86200,160,136.14,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86260,120,58.80,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86270,150,66.22,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86280,150,248.24,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86290,150,255.70,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86310,150,92.87,Non-Loyalty,Online,Outdoor Furniture,Furniture
03/04/2018,86330,150,484.72,Non-Loyalty,Online,Pendants,Lighting
03/04/2018,86350,150,145.87,Non-Loyalty,Online,Pendants,Lighting
03/04/2018,86360,150,250.00,Non-Loyalty,Online,Pendants,Lighting
03/04/2018,86400,170,0.08,Non-Loyalty,Online,Candles,Decor
03/04/2018,86450,170,-31.31,Non-Loyalty,Online,Candles,Decor
03/04/2018,86820,170,2.36,Non-Loyalty,Online,Candles,Decor
03/04/2018,86830,170,42.09,Non-Loyalty,Online,Candles,Decor
03/04/2018,86840,170,5.00,Non-Loyalty,Online,Candles,Decor
04/04/2018,61510,150,-60.68,Non-Loyalty,Online,Candles,Decor
04/04/2018,61520,150,-160.80,Non-Loyalty,Online,Candles,Decor
04/04/2018,61530,150,-48.47,Non-Loyalty,Online,Candles,Decor
04/04/2018,61540,150,-3.59,Non-Loyalty,Online,Candles,Decor
04/04/2018,61550,150,-151.14,Non-Loyalty,Online,Candles,Decor
04/04/2018,61560,150,-8.86,Non-Loyalty,Online,Candles,Decor
04/04/2018,61570,150,-161.62,Non-Loyalty,Online,Candles,Decor
04/04/2018,62010,150,-780.64,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62020,150,-333.00,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62030,150,-0.53,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62099,150,21.38,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62510,120,-126.83,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62520,120,-44.16,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62530,120,-21.12,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62550,120,-43.18,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,62560,120,-12.41,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,63050,150,-2.32,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,64000,150,252.55,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,64010,150,18.06,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,64020,150,6.83,Non-Loyalty,Online,Platters,Dining & Entertainment
04/04/2018,65540,110,-513.77,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65550,110,-55.42,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65570,110,-3.78,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65590,110,-52.00,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65600,110,-259.50,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65610,110,-37.23,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65660,110,-19.52,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65690,110,-55.35,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65700,110,-248.05,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65710,110,-764.01,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65730,110,-15.82,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65740,110,-511.41,Non-Loyalty,Online,Rugs,Decor
04/04/2018,65750,110,-677.66,Non-Loyalty,Online,Sculptures,Decor
