TranDate,Account,Dept,SumofAmount,CustomerSegment,Channel,Product,ProductCategory
04/09/2018,66550,140,-43.89,Loyalty,Wholesale,Vanities,Furniture
04/09/2018,68050,170,-0.98,Loyalty,Wholesale,Vanities,Furniture
04/09/2018,68060,170,-96.25,Loyalty,Wholesale,Vanities,Furniture
04/09/2018,71010,120,4228.40,Loyalty,Wholesale,Vases,Decor
04/09/2018,71020,120,759.76,Loyalty,Wholesale,Vases,Decor
04/09/2018,71030,120,569.75,Loyalty,Wholesale,Vases,Decor
04/09/2018,71050,120,329.23,Loyalty,Wholesale,Vases,Decor
04/09/2018,71060,120,35.27,Loyalty,Wholesale,Vases,Decor
04/09/2018,71070,120,-45.77,Loyalty,Wholesale,Vases,Decor
04/09/2018,71075,120,10.99,Loyalty,Wholesale,Vases,Decor
04/09/2018,71160,150,348.81,Loyalty,Wholesale,Vases,Decor
04/09/2018,71170,150,1043.82,Loyalty,Wholesale,Vases,Decor
04/09/2018,71180,150,403.27,Loyalty,Wholesale,Vases,Decor
04/09/2018,71190,150,241.93,Loyalty,Wholesale,Vases,Decor
04/09/2018,71200,150,372.86,Loyalty,Wholesale,Vases,Decor
04/09/2018,71240,150,1741.11,Loyalty,Wholesale,Vases,Decor
04/09/2018,71299,150,-59.98,Loyalty,Wholesale,Vases,Decor
04/09/2018,71310,150,7776.10,Loyalty,Wholesale,Vases,Decor
04/09/2018,71325,150,-1120.14,Loyalty,Wholesale,Wall Coverings,Decor
04/09/2018,71550,150,450.10,Loyalty,Wholesale,Wall Coverings,Decor
04/09/2018,71560,140,75.00,Loyalty,Wholesale,Wall Coverings,Decor
04/09/2018,72010,110,2630.58,Loyalty,Wholesale,Wall Coverings,Decor
04/09/2018,72020,110,5237.89,Loyalty,Wholesale,Wall Coverings,Decor
04/09/2018,72040,130,1494.75,Loyalty,Wholesale,Wall Coverings,Decor
04/09/2018,72050,140,1236.70,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72060,150,6023.17,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72070,150,6029.31,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72090,150,989.43,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72100,150,850.63,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72110,160,3112.25,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72120,160,3670.86,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72130,160,4601.00,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72140,160,589.97,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72150,165,1999.09,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72160,170,2019.38,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,72999,150,-630.09,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73010,110,167.23,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73010,130,73.75,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73010,140,57.75,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73010,150,444.11,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73010,160,211.20,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73010,165,81.77,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73010,170,239.94,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73020,110,131.12,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73020,130,37.75,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73020,140,29.50,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73020,150,331.27,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73020,160,232.16,Loyalty,Wholesale,Wall Frames,Decor
04/09/2018,73020,165,41.83,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73020,170,42.10,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73030,110,466.87,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73030,150,648.28,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73030,160,490.70,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73030,165,108.61,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73030,170,85.01,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73040,110,202.50,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73040,150,292.50,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73040,160,139.50,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73040,165,40.50,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73050,110,61.85,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73050,130,21.00,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73050,140,18.41,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73050,150,155.50,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73050,160,116.79,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73050,165,18.46,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,73050,170,19.18,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,80990,110,1742.38,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,81010,110,37.98,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,81030,160,77.75,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,81050,160,71.24,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,81090,160,720.37,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,81100,160,36.76,Loyalty,Wholesale,Wardrobes,Decor
04/09/2018,81110,160,503.40,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81170,160,17.34,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81200,160,5.72,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81210,160,412.98,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81220,160,799.40,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81230,160,48.65,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81260,160,11.20,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81270,160,151.47,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81280,160,43.40,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81350,160,11.78,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,81900,165,224.27,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,82010,130,49.32,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,82030,130,252.87,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,82040,130,93.65,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,82040,140,13.78,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,82050,150,372.92,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,82060,170,337.32,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,82070,150,119.82,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,83010,160,216.01,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,83010,170,-99.87,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,83020,130,92.00,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,83020,160,-690.52,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,83020,170,512.91,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,83030,150,367.88,Loyalty,Wholesale,Wine Storage,Dining & Entertainment
04/09/2018,83050,170,315.07,Loyalty,Wholesale,Wreaths,Decor
04/09/2018,83060,170,184.70,Loyalty,Wholesale,Wreaths,Decor
04/09/2018,83070,170,195.83,Loyalty,Wholesale,Wreaths,Decor
04/09/2018,84020,130,292.86,Loyalty,Wholesale,Wreaths,Decor
04/09/2018,84020,170,197.50,Loyalty,Wholesale,Wreaths,Decor
04/09/2018,85010,170,121.70,Loyalty,Wholesale,Wreaths,Decor
04/09/2018,85510,170,652.85,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86010,110,417.60,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86010,130,40.00,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86010,150,899.91,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86010,160,182.47,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86010,165,128.06,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86010,170,29.41,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86020,110,271.02,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86020,150,10.39,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86030,110,-50.90,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86030,150,8.12,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86040,110,144.71,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86040,150,19.39,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86050,110,140.83,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86050,150,69.30,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86050,160,84.76,Non-Loyalty,Online,Accessories,Decor
04/09/2018,86100,110,101.80,Non-Loyalty,Online,Accessories,Decor
